timestamp,open,high,low,close,volume
2024-10-27 00:00:00,2479.17,2486.2,2474.76,2476.38,1101.0
2024-10-27 01:00:00,2476.13,2483.7,2475.4,2479.09,647.0635
2024-10-27 02:00:00,2478.86,2482.38,2474.26,2476.93,570.2701
2024-10-27 03:00:00,2475.4,2482.63,2475.39,2477.76,791.6414
2024-10-27 04:00:00,2477.74,2482.97,2471.48,2472.08,1958.4125
2024-10-27 05:00:00,2472.93,2475.6,2463.12,2468.33,1558.494
2024-10-27 06:00:00,2468.32,2473.4,2462.53,2464.4,1023.7452
2024-10-27 07:00:00,2464.56,2472.17,2460.47,2466.42,1150.5818
2024-10-27 08:00:00,2468.8,2481.1,2465.93,2472.5,1868.5418
2024-10-27 09:00:00,2475.65,2503.2,2472.3,2481.72,3521.0598
2024-10-27 10:00:00,2481.9,2493.4,2479.16,2490.56,1776.9342
2024-10-27 11:00:00,2490.73,2505.2,2488.07,2498.85,3121.8589
2024-10-27 12:00:00,2497.0,2506.6,2489.14,2498.37,2311.4347
2024-10-27 13:00:00,2497.62,2511.4,2492.96,2494.4,3094.4544
2024-10-27 14:00:00,2494.47,2498.5,2483.15,2484.5,1519.6054
2024-10-27 15:00:00,2484.5,2495.92,2482.78,2491.26,1023.805
2024-10-27 16:00:00,2491.3,2496.7,2488.05,2488.69,1828.3512
2024-10-27 17:00:00,2488.66,2520.3,2487.57,2508.06,2735.9132
2024-10-27 18:00:00,2508.07,2527.7,2507.28,2511.17,4414.7314
2024-10-27 19:00:00,2515.01,2523.6,2503.68,2504.69,1918.723
2024-10-27 20:00:00,2504.72,2512.7,2495.13,2496.56,2616.4267
2024-10-27 21:00:00,2496.33,2504.9,2488.66,2488.9,1571.108
2024-10-27 22:00:00,2488.76,2495.6,2484.94,2486.9,1807.2031
2024-10-27 23:00:00,2486.78,2495.2,2468.81,2474.84,3260.1739
2024-10-28 00:00:00,2474.72,2485.92,2470.3,2483.28,2578.904
2024-10-28 01:00:00,2480.95,2490.4,2471.47,2483.22,1148.8421
2024-10-28 02:00:00,2483.47,2491.8,2478.67,2488.13,940.476
2024-10-28 03:00:00,2486.24,2526.7,2486.24,2508.16,4936.0842
2024-10-28 04:00:00,2508.16,2521.1,2506.12,2509.4,2714.9286
2024-10-28 05:00:00,2509.31,2542.6,2501.9,2538.71,3128.2121
2024-10-28 06:00:00,2538.7,2544.7,2526.0,2527.8,4158.8421
2024-10-28 07:00:00,2527.06,2533.2,2522.53,2523.98,2149.5133
2024-10-28 08:00:00,2523.98,2536.1,2514.08,2524.07,5720.8596
2024-10-28 09:00:00,2523.63,2533.8,2508.68,2511.1,9759.643
2024-10-28 10:00:00,2511.11,2534.8,2506.45,2523.59,6995.5164
2024-10-28 11:00:00,2523.6,2526.8,2495.89,2498.71,10251.5813
2024-10-28 12:00:00,2496.99,2517.1,2491.91,2502.86,7248.5129
2024-10-28 13:00:00,2503.14,2515.8,2485.8,2499.29,9444.9495
2024-10-28 14:00:00,2499.29,2511.6,2487.29,2503.49,7596.9371
2024-10-28 15:00:00,2503.61,2525.1,2496.36,2505.8,15219.9514
2024-10-28 16:00:00,2505.49,2518.2,2503.9,2515.87,4061.5329
2024-10-28 17:00:00,2515.87,2548.8,2513.38,2540.99,8210.414
2024-10-28 18:00:00,2542.69,2590.1,2540.99,2567.14,17440.7538
2024-10-28 19:00:00,2569.9,2578.9,2560.87,2565.66,3844.0514
2024-10-28 20:00:00,2564.97,2586.1,2559.3,2581.28,9245.9383
2024-10-28 21:00:00,2584.8,2597.0,2575.28,2580.89,5924.4941
2024-10-28 22:00:00,2584.5,2631.04,2577.0,2612.2,16770.5182
2024-10-28 23:00:00,2613.3,2622.3,2602.55,2605.12,5553.8079
2024-10-29 00:00:00,2603.99,2623.0,2603.99,2619.36,6475.7262
2024-10-29 01:00:00,2619.36,2627.2,2615.0,2615.5,10592.6502
2024-10-29 02:00:00,2615.41,2624.0,2615.17,2618.62,5206.3352
2024-10-29 03:00:00,2616.91,2621.3,2606.52,2611.45,4832.0563
2024-10-29 04:00:00,2611.41,2632.8,2610.55,2619.62,3190.4094
2024-10-29 05:00:00,2621.39,2628.9,2617.83,2622.12,2502.4762
2024-10-29 06:00:00,2621.9,2640.3,2617.39,2629.2,3980.7716
2024-10-29 07:00:00,2633.0,2635.6,2622.0,2629.7,4546.9469
2024-10-29 08:00:00,2629.74,2635.4,2614.74,2616.17,3825.174
2024-10-29 09:00:00,2616.16,2638.8,2609.57,2635.99,8740.688
2024-10-29 10:00:00,2635.97,2649.0,2616.47,2629.61,12377.7153
2024-10-29 11:00:00,2629.33,2650.7,2621.15,2647.83,8283.5322
2024-10-29 12:00:00,2648.48,2673.0,2641.79,2668.66,12588.8961
2024-10-29 13:00:00,2667.17,2681.78,2654.12,2655.56,9311.8368
2024-10-29 14:00:00,2656.4,2666.84,2644.04,2665.6,7601.9318
2024-10-29 15:00:00,2663.99,2674.89,2621.75,2623.9,12365.5803
2024-10-29 16:00:00,2624.34,2628.6,2605.56,2619.81,9206.4988
2024-10-29 17:00:00,2619.83,2629.48,2614.97,2621.68,4012.1685
2024-10-29 18:00:00,2621.51,2647.46,2619.37,2635.71,3572.8589
2024-10-29 19:00:00,2635.83,2639.75,2629.92,2637.85,3269.7092
2024-10-29 20:00:00,2636.09,2640.64,2614.21,2619.81,4046.0822
2024-10-29 21:00:00,2616.68,2627.03,2594.97,2624.47,5241.9932
2024-10-29 22:00:00,2625.6,2641.2,2619.55,2626.57,3023.3565
2024-10-29 23:00:00,2626.77,2651.4,2623.6,2640.81,3157.9381
2024-10-30 00:00:00,2637.27,2646.7,2635.36,2639.69,1563.556
2024-10-30 01:00:00,2639.7,2654.0,2637.55,2651.95,2489.6436
2024-10-30 02:00:00,2652.03,2684.5,2649.72,2656.65,6942.106
2024-10-30 03:00:00,2655.69,2673.1,2655.69,2667.79,1689.6971
2024-10-30 04:00:00,2667.79,2682.2,2656.86,2662.1,2515.2946
2024-10-30 05:00:00,2660.94,2693.8,2660.94,2692.3,6198.0037
2024-10-30 06:00:00,2690.83,2696.2,2677.89,2680.87,3985.6749
2024-10-30 07:00:00,2681.01,2682.22,2654.52,2658.01,4524.5222
2024-10-30 08:00:00,2656.6,2692.4,2651.18,2685.05,7742.549
2024-10-30 09:00:00,2684.89,2703.7,2669.8,2695.64,14380.8755
2024-10-30 10:00:00,2695.63,2723.9,2695.35,2709.01,15911.7128
2024-10-30 11:00:00,2708.78,2712.39,2666.12,2685.3,12567.2885
2024-10-30 12:00:00,2683.96,2697.9,2675.32,2687.2,7549.1961
2024-10-30 13:00:00,2687.0,2689.56,2660.5,2673.05,8545.8005
2024-10-30 14:00:00,2673.06,2682.21,2662.01,2665.91,7041.4143
2024-10-30 15:00:00,2667.8,2669.0,2652.22,2655.32,7297.3287
2024-10-30 16:00:00,2654.43,2680.5,2635.14,2678.57,16014.6213
2024-10-30 17:00:00,2677.99,2689.4,2644.17,2659.05,12789.0305
2024-10-30 18:00:00,2659.05,2667.6,2647.9,2658.8,4117.7518
2024-10-30 19:00:00,2663.0,2672.2,2655.64,2662.2,2571.3149
2024-10-30 20:00:00,2656.2,2668.6,2654.23,2657.72,3655.367
2024-10-30 21:00:00,2657.03,2668.7,2636.98,2661.97,3603.7747
2024-10-30 22:00:00,2662.02,2669.8,2648.16,2661.85,3092.0191
2024-10-30 23:00:00,2661.85,2668.8,2652.57,2655.8,2885.235
2024-10-31 00:00:00,2655.29,2660.0,2641.77,2645.28,2662.7626
2024-10-31 01:00:00,2645.31,2656.5,2642.29,2649.1,2053.8855
2024-10-31 02:00:00,2649.1,2653.2,2632.0,2638.13,2726.9154
2024-10-31 03:00:00,2638.25,2650.6,2630.69,2646.18,1704.8843
2024-10-31 04:00:00,2645.94,2647.4,2624.6,2635.95,2636.7026
2024-10-31 05:00:00,2634.37,2643.0,2633.62,2634.33,1269.2204
2024-10-31 06:00:00,2634.38,2646.12,2625.0,2646.02,3981.4837
2024-10-31 07:00:00,2643.51,2647.56,2630.08,2637.96,2346.4041
2024-10-31 08:00:00,2638.18,2640.9,2628.23,2638.36,2474.8748
2024-10-31 09:00:00,2638.37,2639.26,2594.71,2602.36,8586.4743
2024-10-31 10:00:00,2601.6,2602.35,2540.44,2555.9,20403.8545
2024-10-31 11:00:00,2555.3,2575.2,2548.27,2561.38,7475.6807
2024-10-31 12:00:00,2561.01,2563.6,2544.15,2550.6,6874.8134
2024-10-31 13:00:00,2552.57,2559.5,2521.42,2540.39,7507.5166
2024-10-31 14:00:00,2540.59,2541.4,2504.54,2522.58,8557.9169
2024-10-31 15:00:00,2522.71,2530.82,2508.06,2510.65,5060.9092
2024-10-31 16:00:00,2510.38,2526.89,2500.0,2517.15,10439.112
2024-10-31 17:00:00,2517.49,2527.8,2511.81,2521.43,4714.4324
2024-10-31 18:00:00,2521.43,2524.7,2503.51,2518.11,3964.2271
2024-10-31 19:00:00,2518.1,2528.17,2510.37,2515.07,2720.7244
2024-10-31 20:00:00,2515.09,2531.0,2513.29,2520.59,2026.5135
2024-10-31 21:00:00,2525.0,2530.41,2491.06,2498.0,6871.2626
2024-10-31 22:00:00,2498.0,2512.1,2464.83,2507.26,8440.5016
2024-10-31 23:00:00,2508.41,2519.6,2495.28,2500.07,2844.102
2024-11-01 00:00:00,2500.54,2515.91,2498.35,2510.46,1317.1545
2024-11-01 01:00:00,2510.3,2514.96,2504.78,2507.75,1477.4984
2024-11-01 02:00:00,2507.82,2512.54,2497.3,2498.07,1770.7719
2024-11-01 03:00:00,2499.79,2507.5,2483.35,2501.37,3277.0369
2024-11-01 04:00:00,2501.18,2514.3,2492.16,2498.8,2728.4097
2024-11-01 05:00:00,2501.4,2513.8,2496.32,2507.35,1831.3227
2024-11-01 06:00:00,2508.52,2524.7,2506.81,2516.28,3393.5887
2024-11-01 07:00:00,2516.25,2525.45,2513.11,2513.15,2130.755
2024-11-01 08:00:00,2513.15,2543.0,2512.27,2534.72,5760.1108
2024-11-01 09:00:00,2533.99,2574.5,2527.8,2571.94,8727.5192
2024-11-01 10:00:00,2571.97,2597.22,2550.0,2560.92,11268.1734
2024-11-01 11:00:00,2560.7,2564.2,2480.56,2499.35,12226.0884
2024-11-01 12:00:00,2498.39,2538.3,2497.84,2517.72,9222.6423
2024-11-01 13:00:00,2516.95,2530.4,2506.0,2512.6,7430.9455
