timestamp,open,high,low,close,volume
2024-10-27 00:00:00,2479.17,2486.2,2478.75,2479.12,702.2063
2024-10-27 00:30:00,2479.44,2482.49,2474.76,2476.38,398.7937
2024-10-27 01:00:00,2476.13,2481.2,2475.4,2478.65,367.8634
2024-10-27 01:30:00,2478.59,2483.7,2476.87,2479.09,279.2001
2024-10-27 02:00:00,2478.86,2482.38,2475.6,2476.82,247.1426
2024-10-27 02:30:00,2476.69,2479.84,2474.26,2476.93,323.1275
2024-10-27 03:00:00,2475.4,2482.63,2475.39,2477.43,632.9642
2024-10-27 03:30:00,2477.49,2482.01,2476.18,2477.76,158.6772
2024-10-27 04:00:00,2477.74,2482.97,2476.0,2476.39,552.5486
2024-10-27 04:30:00,2477.61,2480.2,2471.48,2472.08,1405.8639
2024-10-27 05:00:00,2472.93,2475.6,2463.4,2465.8,735.3615
2024-10-27 05:30:00,2465.4,2471.59,2463.12,2468.33,823.1325
2024-10-27 06:00:00,2468.32,2473.4,2463.8,2466.1,660.405
2024-10-27 06:30:00,2466.1,2470.04,2462.53,2464.4,363.3402
2024-10-27 07:00:00,2464.56,2470.64,2460.47,2466.13,750.6882
2024-10-27 07:30:00,2465.89,2472.17,2464.79,2466.42,399.8936
2024-10-27 08:00:00,2468.8,2481.1,2465.93,2475.7,971.966
2024-10-27 08:30:00,2475.69,2480.98,2472.0,2472.5,896.5758
2024-10-27 09:00:00,2475.65,2503.2,2472.3,2495.79,2206.9907
2024-10-27 09:30:00,2493.96,2498.62,2478.88,2481.72,1314.0691
2024-10-27 10:00:00,2481.9,2492.3,2479.16,2488.37,732.4094
2024-10-27 10:30:00,2488.36,2493.4,2486.14,2490.56,1044.5248
2024-10-27 11:00:00,2490.73,2499.3,2488.44,2489.91,1243.6858
2024-10-27 11:30:00,2490.01,2505.2,2488.07,2498.85,1878.1731
2024-10-27 12:00:00,2497.0,2506.6,2489.62,2490.08,1613.852
2024-10-27 12:30:00,2490.08,2501.9,2489.14,2498.37,697.5827
2024-10-27 13:00:00,2497.62,2503.7,2492.96,2493.36,932.838
2024-10-27 13:30:00,2493.35,2511.4,2492.98,2494.4,2161.6164
2024-10-27 14:00:00,2494.47,2498.5,2487.9,2490.49,920.7447
2024-10-27 14:30:00,2490.2,2494.7,2483.15,2484.5,598.8607
2024-10-27 15:00:00,2484.5,2494.0,2482.78,2490.04,529.4746
2024-10-27 15:30:00,2490.2,2495.92,2487.84,2491.26,494.3304
2024-10-27 16:00:00,2491.3,2496.1,2489.39,2492.47,1004.9495
2024-10-27 16:30:00,2490.27,2496.7,2488.05,2488.69,823.4017
2024-10-27 17:00:00,2488.66,2505.5,2487.57,2502.11,987.0489
2024-10-27 17:30:00,2502.3,2520.3,2499.91,2508.06,1748.8643
2024-10-27 18:00:00,2508.07,2527.7,2507.28,2521.0,3048.4391
2024-10-27 18:30:00,2521.31,2525.4,2510.74,2511.17,1366.2923
2024-10-27 19:00:00,2515.01,2523.6,2508.31,2509.31,1204.2477
2024-10-27 19:30:00,2509.09,2514.2,2503.68,2504.69,714.4753
2024-10-27 20:00:00,2504.72,2512.7,2499.84,2502.95,1388.7315
2024-10-27 20:30:00,2503.11,2507.3,2495.13,2496.56,1227.6952
2024-10-27 21:00:00,2496.33,2504.9,2492.71,2494.44,916.0892
2024-10-27 21:30:00,2494.63,2499.9,2488.66,2488.9,655.0188
2024-10-27 22:00:00,2488.76,2495.0,2485.65,2491.88,1145.0695
2024-10-27 22:30:00,2491.85,2495.6,2484.94,2486.9,662.1336
2024-10-27 23:00:00,2486.78,2495.2,2485.58,2489.91,482.138
2024-10-27 23:30:00,2489.1,2492.98,2468.81,2474.84,2778.0359
2024-10-28 00:00:00,2474.72,2485.0,2470.3,2476.26,1770.3818
2024-10-28 00:30:00,2476.23,2485.92,2474.99,2483.28,808.5222
2024-10-28 01:00:00,2480.95,2488.1,2475.97,2476.66,675.9731
2024-10-28 01:30:00,2476.5,2490.4,2471.47,2483.22,472.869
2024-10-28 02:00:00,2483.47,2488.5,2478.67,2481.29,488.4387
2024-10-28 02:30:00,2481.29,2491.8,2478.8,2488.13,452.0373
2024-10-28 03:00:00,2486.24,2526.7,2486.24,2520.0,2811.4732
2024-10-28 03:30:00,2519.8,2526.45,2507.04,2508.16,2124.611
2024-10-28 04:00:00,2508.16,2521.1,2506.57,2511.97,1483.2437
2024-10-28 04:30:00,2511.8,2516.1,2506.12,2509.4,1231.6849
2024-10-28 05:00:00,2509.31,2520.1,2504.14,2505.0,858.4283
2024-10-28 05:30:00,2505.12,2542.6,2501.9,2538.71,2269.7838
2024-10-28 06:00:00,2538.7,2544.7,2529.0,2532.26,2844.027
2024-10-28 06:30:00,2532.27,2542.3,2526.0,2527.8,1314.8151
2024-10-28 07:00:00,2527.06,2533.2,2522.53,2527.0,1237.6258
2024-10-28 07:30:00,2527.2,2531.5,2522.6,2523.98,911.8875
2024-10-28 08:00:00,2523.98,2534.3,2514.08,2527.01,2426.9962
2024-10-28 08:30:00,2527.06,2536.1,2519.63,2524.07,3293.8634
2024-10-28 09:00:00,2523.63,2531.7,2519.43,2525.19,2446.3672
2024-10-28 09:30:00,2525.57,2533.8,2508.68,2511.1,7313.2758
2024-10-28 10:00:00,2511.11,2527.3,2506.45,2514.52,3609.2211
2024-10-28 10:30:00,2514.52,2534.8,2509.6,2523.59,3386.2953
2024-10-28 11:00:00,2523.6,2526.8,2508.5,2512.1,4271.3305
2024-10-28 11:30:00,2512.13,2515.2,2495.89,2498.71,5980.2508
2024-10-28 12:00:00,2496.99,2517.1,2491.91,2512.86,4254.1781
2024-10-28 12:30:00,2512.87,2516.8,2497.86,2502.86,2994.3348
2024-10-28 13:00:00,2503.14,2507.0,2485.8,2498.47,5020.0275
2024-10-28 13:30:00,2498.6,2515.8,2497.02,2499.29,4424.922
2024-10-28 14:00:00,2499.29,2511.6,2492.31,2498.1,5273.512
2024-10-28 14:30:00,2497.97,2506.5,2487.29,2503.49,2323.4251
2024-10-28 15:00:00,2503.61,2525.1,2501.61,2513.08,6183.4634
2024-10-28 15:30:00,2513.09,2516.9,2496.36,2505.8,9036.488
2024-10-28 16:00:00,2505.49,2513.4,2503.9,2509.38,1942.5297
2024-10-28 16:30:00,2509.37,2518.2,2509.28,2515.87,2119.0032
2024-10-28 17:00:00,2515.87,2523.9,2513.38,2518.5,2706.7408
2024-10-28 17:30:00,2518.65,2548.8,2518.45,2540.99,5503.6732
2024-10-28 18:00:00,2542.69,2590.1,2540.99,2565.0,14773.717
2024-10-28 18:30:00,2565.0,2570.8,2559.68,2567.14,2667.0368
2024-10-28 19:00:00,2569.9,2578.9,2560.87,2563.19,2243.157
2024-10-28 19:30:00,2563.14,2569.75,2562.13,2565.66,1600.8944
2024-10-28 20:00:00,2564.97,2570.5,2559.3,2568.22,4233.2599
2024-10-28 20:30:00,2568.19,2586.1,2565.1,2581.28,5012.6784
2024-10-28 21:00:00,2584.8,2597.0,2575.28,2582.67,2728.7482
2024-10-28 21:30:00,2582.66,2593.2,2577.58,2580.89,3195.7459
2024-10-28 22:00:00,2584.5,2624.13,2577.0,2621.49,9664.0268
2024-10-28 22:30:00,2621.35,2631.04,2607.13,2612.2,7106.4914
2024-10-28 23:00:00,2613.3,2622.3,2609.58,2611.88,2400.9958
2024-10-28 23:30:00,2612.84,2617.2,2602.55,2605.12,3152.8121
2024-10-29 00:00:00,2603.99,2622.8,2603.99,2616.01,2908.0315
2024-10-29 00:30:00,2616.06,2623.0,2614.02,2619.36,3567.6947
2024-10-29 01:00:00,2619.36,2623.2,2615.0,2616.17,6552.9965
2024-10-29 01:30:00,2616.18,2627.2,2615.0,2615.5,4039.6537
2024-10-29 02:00:00,2615.41,2624.0,2615.17,2616.57,2083.3251
2024-10-29 02:30:00,2616.57,2623.9,2615.9,2618.62,3123.0101
2024-10-29 03:00:00,2616.91,2621.3,2606.52,2614.96,2995.8468
2024-10-29 03:30:00,2614.95,2620.4,2607.24,2611.45,1836.2095
2024-10-29 04:00:00,2611.41,2621.5,2610.55,2619.47,964.317
