timestamp,open,high,low,close,volume
2024-10-27 00:00:00,67156,67272,67156,67191.7,2.17094093
2024-10-27 00:01:00,67191.6,67270,67155.9,67201.99,0.79432814
2024-10-27 00:02:00,67192.84,67270,67154.33,67154.33,3.59750092
2024-10-27 00:03:00,67158.29,67231,67143.41,67149.17,3.35723591
2024-10-27 00:04:00,67149.16,67158.47,67145,67151.6,9.18229806
2024-10-27 00:05:00,67151.6,67258.7,67151.5,67167,7.62209729
2024-10-27 00:06:00,67231,67231,67155.7,67178.33,2.32143844
2024-10-27 00:07:00,67181.15,67181.53,67155.9,67174.02,1.25422223
2024-10-27 00:08:00,67176.78,67180.08,67156,67179.58,2.3658108
2024-10-27 00:09:00,67178.67,67179.24,67156,67176.99,0.65695102
2024-10-27 00:10:00,67178.69,67178.75,67156,67156,0.61224007
2024-10-27 00:11:00,67156,67268.3,67156,67170.75,2.503827
2024-10-27 00:12:00,67170.75,67240,67155.9,67164.17,1.57468944
2024-10-27 00:13:00,67164.14,67239,67134,67140,3.12214598
2024-10-27 00:14:00,67140.05,67250,67136.59,67141.34,2.22451765
2024-10-27 00:15:00,67141.34,67249.9,67130.43,67137.94,1.48167227
2024-10-27 00:16:00,67137.26,67234.5,67120.23,67147.05,1.07884951
2024-10-27 00:17:00,67147.05,67249.9,67128.5,67159.15,1.2013563
2024-10-27 00:18:00,67159.15,67164.47,67135.1,67156.83,0.4196904
2024-10-27 00:19:00,67147,67160.25,67134,67134,0.42530279
2024-10-27 00:20:00,67148.67,67244.5,67135.2,67148.96,0.2380046
2024-10-27 00:21:00,67149,67170,67143.55,67164.27,5.84556533
2024-10-27 00:22:00,67159.67,67249.7,67144,67153.7,1.95180085
2024-10-27 00:23:00,67153.7,67244.8,67144,67154.27,0.67898598
2024-10-27 00:24:00,67154.28,67161.93,67149.31,67149.31,0.68043318
2024-10-27 00:25:00,67140.6,67163,67140.6,67161.92,2.66993895
2024-10-27 00:26:00,67161.92,67169.98,67147.3,67151.53,2.21594281
2024-10-27 00:27:00,67151.53,67219,67141.1,67146.28,4.33895398
2024-10-27 00:28:00,67144.39,67216,67141,67146.07,0.68808801
2024-10-27 00:29:00,67146.07,67146.07,67141,67145.8,0.50755734
2024-10-27 00:30:00,67143.28,67209,67114.88,67135.1,1.57629063
2024-10-27 00:31:00,67117.22,67135.2,67115,67127.36,1.47820407
2024-10-27 00:32:00,67127.36,67186,67121,67121,1.06268236
2024-10-27 00:33:00,67141.46,67225.5,67116.49,67117.57,0.68611027
2024-10-27 00:34:00,67121.02,67135.1,67112.63,67120.6,0.79698277
2024-10-27 00:35:00,67120.61,67218.4,67118,67126.57,0.85985491
2024-10-27 00:36:00,67126.57,67218.4,67112.55,67135,1.48899142
2024-10-27 00:37:00,67112.41,67202.3,67090.3,67090.31,1.08481719
2024-10-27 00:38:00,67090.3,67163,67056.2,67065.13,1.40246261
2024-10-27 00:39:00,67065.14,67154.3,67050.33,67067.47,0.5238544
2024-10-27 00:40:00,67065.71,67100.1,67057.71,67057.71,0.87330728
2024-10-27 00:41:00,67057.71,67131,67052.15,67058.27,0.57085761
2024-10-27 00:42:00,67058.27,67155.3,67052.31,67057,0.15443541
2024-10-27 00:43:00,67054.51,67155.9,67050.96,67054.85,0.19531038
2024-10-27 00:44:00,67054.33,67153.7,67050.43,67056.49,0.29542187
2024-10-27 00:45:00,67054.9,67125,67040.22,67047.07,0.37837763
2024-10-27 00:46:00,67046.28,67118,67021.79,67060.05,1.22334403
2024-10-27 00:47:00,67060.05,67120,67040,67074.15,0.41382391
2024-10-27 00:48:00,67075.52,67142,67049,67094.55,1.37451157
2024-10-27 00:49:00,67094.56,67175.1,67072.76,67075.77,0.69973932
2024-10-27 00:50:00,67075.78,67156.1,67051.9,67062.6,0.60385078
2024-10-27 00:51:00,67062.59,67163.5,67056.96,67069.23,0.71035797
2024-10-27 00:52:00,67069.23,67171.1,67058,67065,0.49291915
2024-10-27 00:53:00,67082.58,67096.66,67063,67087.06,0.72614536
2024-10-27 00:54:00,67088.37,67174.2,67081.07,67091.15,1.08498158
2024-10-27 00:55:00,67089.32,67174.2,67082,67088.09,0.27532921
2024-10-27 00:56:00,67088.02,67140,67080.4,67089,1.37876279
2024-10-27 00:57:00,67088.91,67141,67071.24,67141,0.76306498
2024-10-27 00:58:00,67084.69,67141,67070,67073.25,0.43393646
2024-10-27 00:59:00,67069.69,67080,67055.47,67061.46,0.21120352
2024-10-27 01:00:00,67059.8,67170.5,67059.7,67170.5,1.20831223
2024-10-27 01:01:00,67074.4,67171.9,67049.87,67054.28,0.36440398
2024-10-27 01:02:00,67054.44,67153.5,67048,67051.79,1.01560761
2024-10-27 01:03:00,67051.8,67073.98,67048,67067.74,7.91090482
2024-10-27 01:04:00,67067.74,67174.2,67060,67076.76,0.70171247
2024-10-27 01:05:00,67076.75,67174.3,67061,67085.34,1.12824925
2024-10-27 01:06:00,67085.33,67085.46,67081.8,67084.8,0.14420982
2024-10-27 01:07:00,67083.85,67184.8,67081.85,67084.88,0.71846533
2024-10-27 01:08:00,67084.88,67084.9,67082,67084.88,0.59135392
2024-10-27 01:09:00,67084.88,67089.62,67084,67089.62,0.55281113
2024-10-27 01:10:00,67089.62,67140,67048.2,67048.2,0.99332859
2024-10-27 01:11:00,67052.8,67070.39,67049.59,67070.39,0.55317954
2024-10-27 01:12:00,67070.39,67184,67057.9,67096.58,0.65349962
2024-10-27 01:13:00,67057.9,67142,67057.9,67097.07,0.74091905
2024-10-27 01:14:00,67097.08,67188.5,67084.8,67108.66,0.23120314
2024-10-27 01:15:00,67108.67,67150,67084.8,67110.41,0.44626
2024-10-27 01:16:00,67110.41,67189.1,67084.8,67111.9,0.32586154
2024-10-27 01:17:00,67111.9,67120.57,67084.8,67116.96,0.34241513
2024-10-27 01:18:00,67116.94,67207.5,67108,67117.23,0.23080505
2024-10-27 01:19:00,67203.8,67203.8,67084.8,67115.01,10.55678368
2024-10-27 01:20:00,67115,67191.6,67084.1,67101.76,11.24047879
2024-10-27 01:21:00,67101.44,67105.22,67084.9,67105.22,0.74648052
2024-10-27 01:22:00,67105.21,67108.3,67084.8,67090.91,2.94648121
2024-10-27 01:23:00,67090.91,67090.91,67073,67087.89,0.6073801
2024-10-27 01:24:00,67087.11,67087.89,67073,67085.39,0.73576018
2024-10-27 01:25:00,67085.39,67096,67075,67096,1.53695179
2024-10-27 01:26:00,67088.72,67088.73,67071.2,67076.71,0.65344895
2024-10-27 01:27:00,67076.71,67169,67071.1,67083,0.61039275
2024-10-27 01:28:00,67097.58,67104.64,67080.1,67104.63,0.90778727
2024-10-27 01:29:00,67104.63,67104.63,67084.9,67084.9,0.34513087
2024-10-27 01:30:00,67104.63,67188.4,67084,67084.8,0.72122283
2024-10-27 01:31:00,67097.16,67102.19,67083,67102.19,0.40665522
2024-10-27 01:32:00,67102.19,67102.85,67097,67097.37,0.30942296
2024-10-27 01:33:00,67097.38,67150,67084.9,67097.37,0.59500193
2024-10-27 01:34:00,67097.37,67111.21,67084.8,67100.35,0.80168501
2024-10-27 01:35:00,67100.35,67150,67060.12,67060.12,0.5538807
2024-10-27 01:36:00,67060.12,67080.24,67060,67080.23,0.98234775
2024-10-27 01:37:00,67080.24,67174.4,67061,67114.06,0.82183954
2024-10-27 01:38:00,67114.06,67156,67068.1,67124.22,0.5435655
2024-10-27 01:39:00,67211.4,67211.4,67109,67121.34,0.26398729
2024-10-27 01:40:00,67109,67175,67084.8,67124.95,0.25574479
2024-10-27 01:41:00,67124.95,67126.61,67084.8,67126.36,0.48343074
2024-10-27 01:42:00,67125.01,67214.2,67084.8,67124.74,0.5057147
2024-10-27 01:43:00,67125.69,67126.62,67084.9,67126.62,0.39015743
2024-10-27 01:44:00,67118.73,67124.63,67084.9,67121.88,0.21537371
2024-10-27 01:45:00,67121.88,67126.1,67084.8,67123.08,0.15301597
2024-10-27 01:46:00,67109,67188,67084.9,67129.51,0.21034404
2024-10-27 01:47:00,67125.51,67209.9,67101,67104.65,1.08728942
2024-10-27 01:48:00,67104.65,67116.21,67084.8,67084.8,0.23577323
2024-10-27 01:49:00,67108.72,67195.6,67084.9,67102.79,0.30189644
2024-10-27 01:50:00,67102.8,67111.83,67100,67104.25,0.14647367
2024-10-27 01:51:00,67102.26,67188,67084.09,67105.77,1.71311276
2024-10-27 01:52:00,67103.6,67111.14,67093,67111.14,0.32052724
2024-10-27 01:53:00,67111.13,67188,67080.88,67097.81,1.6470115
2024-10-27 01:54:00,67098.28,67186.7,67084.8,67099.04,0.4005323
2024-10-27 01:55:00,67095.59,67099.97,67084.9,67094.93,0.13720822
2024-10-27 01:56:00,67094.92,67184.5,67084.9,67097.51,0.41575578
2024-10-27 01:57:00,67094.59,67188,67080.02,67083.04,0.99975525
2024-10-27 01:58:00,67083.04,67100,67083.03,67098.85,0.62325317
2024-10-27 01:59:00,67095.55,67098.77,67082.29,67095.66,2.94806492
2024-10-27 02:00:00,67186.6,67188,67071.04,67075.71,8.99870049
2024-10-27 02:01:00,67074.14,67167,67065.8,67065.8,1.64452102
2024-10-27 02:02:00,67065.8,67074.3,67063.07,67070.99,0.28300776
2024-10-27 02:03:00,67069.72,67073.76,67065.89,67071.32,0.34907861
2024-10-27 02:04:00,67073.76,67156,67065,67071.15,0.44548579
2024-10-27 02:05:00,67071.15,67071.15,67060.42,67068.61,0.6001876
2024-10-27 02:06:00,67068.62,67158.8,67066.44,67077.84,0.28016549
2024-10-27 02:07:00,67068.2,67163.9,67068.2,67075.19,0.33760888
2024-10-27 02:08:00,67075.19,67159.8,67064.9,67068.01,0.13144624
2024-10-27 02:09:00,67157,67157,67065,67067.94,0.07376435
2024-10-27 02:10:00,67069.03,67163.1,67065,67066.48,0.35310585
2024-10-27 02:11:00,67065,67159.3,67045.82,67065,1.9226054
2024-10-27 02:12:00,67055.67,67159.3,67047.47,67156,2.57711841
2024-10-27 02:13:00,67055.3,67159.3,67045.68,67056.92,1.60866221
2024-10-27 02:14:00,67049.75,67159.3,67049.72,67060,0.07544815
2024-10-27 02:15:00,67062.29,67159.2,67049.7,67053.58,0.39117998
2024-10-27 02:16:00,67050.34,67143,67043,67048.64,0.19317425
2024-10-27 02:17:00,67048.64,67138,67043.5,67137,0.32720228
2024-10-27 02:18:00,67046.89,67137,67030.11,67036.61,0.33447385
2024-10-27 02:19:00,67036.6,67145.1,67036.6,67054.06,0.24804451
2024-10-27 02:20:00,67054.06,67151.3,67048,67049,0.7508227
2024-10-27 02:21:00,67054.86,67140.1,67040.49,67047.01,0.14091133
2024-10-27 02:22:00,67043.11,67137.3,67038.87,67050.83,0.46052816
2024-10-27 02:23:00,67051.04,67141.4,67045.3,67050.41,0.43520015
2024-10-27 02:24:00,67045.3,67059.67,67044.9,67059.67,0.36555133
2024-10-27 02:25:00,67059.67,67060.89,67055.7,67058.66,0.06921815
2024-10-27 02:26:00,67059.67,67127,67048.4,67060.12,0.44254807
2024-10-27 02:27:00,67060.11,67061.86,67053,67061.85,0.09752874
2024-10-27 02:28:00,67061.85,67061.86,67048.4,67061.85,0.03465809
2024-10-27 02:29:00,67048.4,67061.86,67048.4,67053,1.07748428
2024-10-27 02:30:00,67048.4,67059.07,67041.89,67052.42,1.30686773
2024-10-27 02:31:00,67052.41,67128,67049.8,67053,0.8342733
2024-10-27 02:32:00,67075.41,67148,67046.34,67052.58,1.90357705
2024-10-27 02:33:00,67052.59,67148,67041.55,67050.09,0.44487184
2024-10-27 02:34:00,67050.09,67128,67036.61,67125,0.25052218
2024-10-27 02:35:00,67044.54,67126,67036.76,67046.97,0.38618809
2024-10-27 02:36:00,67035,67055.79,67035,67049.17,0.14368292
2024-10-27 02:37:00,67049.17,67049.17,67031.48,67035.14,0.92606351
2024-10-27 02:38:00,67035.14,67041,67035.09,67038.36,0.27838141
2024-10-27 02:39:00,67038.36,67125,67035.85,67040.29,0.06063101
2024-10-27 02:40:00,67040.28,67057.09,67036.01,67056.38,0.17917537
2024-10-27 02:41:00,67056.38,67125,67034.6,67052.73,0.50012163
2024-10-27 02:42:00,67052.74,67053.4,67037.9,67041.59,0.02928225
2024-10-27 02:43:00,67036.16,67137.3,67036.09,67038.95,0.14922732
2024-10-27 02:44:00,67042.11,67128,67036.57,67047.86,2.03844893
2024-10-27 02:45:00,67045.03,67054.2,67041.3,67053.83,0.27221085
2024-10-27 02:46:00,67048.85,67137.3,67035.08,67035.09,0.23065111
2024-10-27 02:47:00,67035.09,67057.84,67035.08,67039,0.39703853
2024-10-27 02:48:00,67049.07,67057.69,67040,67048.63,0.41571303
2024-10-27 02:49:00,67044.7,67051.7,67040.16,67043.11,0.47516798
2024-10-27 02:50:00,67043.47,67055,67040.8,67050,0.04558764
2024-10-27 02:51:00,67050,67154.3,67044.6,67062.44,0.5676653
2024-10-27 02:52:00,67062.43,67159.1,67048,67070.27,0.28789525
2024-10-27 02:53:00,67070.27,67126,67048,67059.9,0.27711789
2024-10-27 02:54:00,67064.74,67067.01,67049,67061.35,0.13303952
2024-10-27 02:55:00,67061.36,67157.9,67061.35,67071.06,0.26602536
2024-10-27 02:56:00,67071.07,67138,67064,67089.81,0.37121933
2024-10-27 02:57:00,67085.29,67092.8,67065,67088,0.31685867
2024-10-27 02:58:00,67090.72,67156,67061.4,67098.79,0.22199768
2024-10-27 02:59:00,67098.79,67184.9,67064.7,67096.33,0.80108568
2024-10-27 03:00:00,67064.8,67185.9,67064.8,67096.01,0.22554911
2024-10-27 03:01:00,67096.01,67186,67086,67097.09,0.10406704
2024-10-27 03:02:00,67097.09,67188.5,67074.8,67099.9,0.60973367
2024-10-27 03:03:00,67095.57,67188.4,67084.8,67097.71,0.33738135
2024-10-27 03:04:00,67097.72,67187.9,67084.9,67089.81,0.29355557
2024-10-27 03:05:00,67097.1,67190.1,67095.55,67108.69,0.19161762
2024-10-27 03:06:00,67108.68,67157,67084.8,67100.51,4.25602763
2024-10-27 03:07:00,67100.52,67162,67081.91,67098.14,3.58242734
2024-10-27 03:08:00,67099.34,67101.61,67084.9,67098,0.78851891
2024-10-27 03:09:00,67096.64,67100.73,67087.88,67099,1.33956819
2024-10-27 03:10:00,67094.11,67190,67094.08,67099,0.91527513
2024-10-27 03:11:00,67094.85,67162,67086.9,67162,0.74165243
2024-10-27 03:12:00,67107.72,67167,67086.9,67126,1.35582376
2024-10-27 03:13:00,67126.09,67190.1,67088.1,67190.1,1.01722025
2024-10-27 03:14:00,67128.49,67191,67093.9,67129,0.80383151
2024-10-27 03:15:00,67128.53,67192,67093.9,67113.78,1.10812046
2024-10-27 03:16:00,67112.7,67191,67098.91,67115,0.94838595
2024-10-27 03:17:00,67104.49,67112,67093.9,67093.9,0.68480118
2024-10-27 03:18:00,67109.93,67129.39,67094,67127,0.86154843
2024-10-27 03:19:00,67126.51,67192,67093.9,67122.22,1.74998036
2024-10-27 03:20:00,67122.22,67130,67093.9,67129.18,0.71420066
2024-10-27 03:21:00,67129.17,67192,67124.35,67129.06,1.31000499
2024-10-27 03:22:00,67129.06,67192,67093.9,67109.28,2.44244126
2024-10-27 03:23:00,67106.21,67116,67093.9,67108.66,1.63654838
2024-10-27 03:24:00,67106.25,67113,67093.9,67106.18,0.9389635
